gene,uniprot,oid,version,panel,synapse_id,filename
RHOC,P08134,OID20950,v1,Neurology,syn51496199,RHOC_P08134_OID20950_v1_Neurology.tar
RICTOR,Q6R327,OID30433,v1,Inflammation_II,syn52331419,RICTOR_Q6R327_OID30433_v1_Inflammation_II.tar
RIDA,P52758,OID30635,v1,Inflammation_II,syn52355589,RIDA_P52758_OID30635_v1_Inflammation_II.tar
RILP,Q96NA2,OID21436,v1,Oncology,syn51476419,RILP_Q96NA2_OID21436_v1_Oncology.tar
RILPL2,Q969X0,OID30342,v1,Cardiometabolic_II,syn52355614,RILPL2_Q969X0_OID30342_v1_Cardiometabolic_II.tar
RIPK4,P57078,OID30138,v1,Cardiometabolic_II,syn52357013,RIPK4_P57078_OID30138_v1_Cardiometabolic_II.tar
RLN1,P04808,OID30995,v1,Neurology_II,syn52355609,RLN1_P04808_OID30995_v1_Neurology_II.tar
RLN2,P04090,OID30601,v1,Inflammation_II,syn52355624,RLN2_P04090_OID30601_v1_Inflammation_II.tar
RNASE1,P07998,OID30672,v1,Inflammation_II,syn52357909,RNASE1_P07998_OID30672_v1_Inflammation_II.tar
RNASE10,Q5GAN6,OID30238,v1,Cardiometabolic_II,syn52331428,RNASE10_Q5GAN6_OID30238_v1_Cardiometabolic_II.tar
RNASE3,P12724,OID20203,v1,Cardiometabolic,syn51483343,RNASE3_P12724_OID20203_v1_Cardiometabolic.tar
RNASE4,P34096,OID30705,v1,Inflammation_II,syn52359479,RNASE4_P34096_OID30705_v1_Inflammation_II.tar
RNASE6,Q93091,OID30689,v1,Inflammation_II,syn52356232,RNASE6_Q93091_OID30689_v1_Inflammation_II.tar
RNASEH2A,O75792,OID31027,v1,Neurology_II,syn52331929,RNASEH2A_O75792_OID31027_v1_Neurology_II.tar
RNASET2,O00584,OID20321,v1,Cardiometabolic,syn51476652,RNASET2_O00584_OID20321_v1_Cardiometabolic.tar
RNF149,Q8NC42,OID30235,v1,Cardiometabolic_II,syn52356220,RNF149_Q8NC42_OID30235_v1_Cardiometabolic_II.tar
RNF168,Q8IYW5,OID30506,v1,Inflammation_II,syn52356055,RNF168_Q8IYW5_OID30506_v1_Inflammation_II.tar
RNF31,Q96EP0,OID30473,v1,Inflammation_II,syn52358320,RNF31_Q96EP0_OID30473_v1_Inflammation_II.tar
RNF4,P78317,OID31321,v1,Oncology_II,syn52355551,RNF4_P78317_OID31321_v1_Oncology_II.tar
RNF41,Q9H4P4,OID21179,v1,Oncology,syn51482962,RNF41_Q9H4P4_OID21179_v1_Oncology.tar
RNF43,Q68DV7,OID31291,v1,Oncology_II,syn52355786,RNF43_Q68DV7_OID31291_v1_Oncology_II.tar
RNF5,Q99942,OID30218,v1,Cardiometabolic_II,syn52355511,RNF5_Q99942_OID30218_v1_Cardiometabolic_II.tar
ROBO1,Q9Y6N7,OID20734,v1,Inflammation,syn51496293,ROBO1_Q9Y6N7_OID20734_v1_Inflammation.tar
ROBO2,Q9HCK4,OID21007,v1,Neurology,syn51482239,ROBO2_Q9HCK4_OID21007_v1_Neurology.tar
ROBO4,Q8WZ75,OID30226,v1,Cardiometabolic_II,syn52359400,ROBO4_Q8WZ75_OID30226_v1_Cardiometabolic_II.tar
ROR1,Q01973,OID20224,v1,Cardiometabolic,syn51476117,ROR1_Q01973_OID20224_v1_Cardiometabolic.tar
RP2,O75695,OID21302,v1,Oncology,syn51476493,RP2_O75695_OID21302_v1_Oncology.tar
RPA2,P15927,OID30453,v1,Inflammation_II,syn52355428,RPA2_P15927_OID30453_v1_Inflammation_II.tar
RPE,Q96AT9,OID31324,v1,Oncology_II,syn52334195,RPE_Q96AT9_OID31324_v1_Oncology_II.tar
RPGR,Q92834,OID30959,v1,Neurology_II,syn52359454,RPGR_Q92834_OID30959_v1_Neurology_II.tar
RPL14,P50914,OID30284,v1,Cardiometabolic_II,syn52355752,RPL14_P50914_OID30284_v1_Cardiometabolic_II.tar
RPS10,P46783,OID30070,v1,Cardiometabolic_II,syn52357071,RPS10_P46783_OID30070_v1_Cardiometabolic_II.tar
RRAS,P10301,OID30961,v1,Neurology_II,syn52332015,RRAS_P10301_OID30961_v1_Neurology_II.tar
RRM2,P31350,OID21187,v1,Oncology,syn51482245,RRM2_P31350_OID21187_v1_Oncology.tar
RRM2B,Q7LG56,OID21174,v1,Oncology,syn51476588,RRM2B_Q7LG56_OID21174_v1_Oncology.tar
RRP15,Q9Y3B9,OID30867,v1,Neurology_II,syn52358342,RRP15_Q9Y3B9_OID30867_v1_Neurology_II.tar
RSPO1,Q2MKA7,OID20938,v1,Neurology,syn51483789,RSPO1_Q2MKA7_OID20938_v1_Neurology.tar
RSPO3,Q9BXY4,OID21415,v1,Oncology,syn51489611,RSPO3_Q9BXY4_OID21415_v1_Oncology.tar
RTBDN,Q9BSG5,OID21343,v1,Oncology,syn51482331,RTBDN_Q9BSG5_OID21343_v1_Oncology.tar
RTKN2,Q8IZC4,OID30049,v1,Cardiometabolic_II,syn52355800,RTKN2_Q8IZC4_OID30049_v1_Cardiometabolic_II.tar
RTN4IP1,Q8WWV3,OID31030,v1,Neurology_II,syn52355413,RTN4IP1_Q8WWV3_OID31030_v1_Neurology_II.tar
RTN4R,Q9BZR6,OID21424,v1,Oncology,syn51482225,RTN4R_Q9BZR6_OID21424_v1_Oncology.tar
RUVBL1,Q9Y265,OID21211,v1,Oncology,syn51495933,RUVBL1_Q9Y265_OID21211_v1_Oncology.tar
RWDD1,Q9H446,OID21015,v1,Neurology,syn51475956,RWDD1_Q9H446_OID21015_v1_Neurology.tar
RYR1,P21817,OID30085,v1,Cardiometabolic_II,syn52355406,RYR1_P21817_OID30085_v1_Cardiometabolic_II.tar
S100A11,P31949,OID20130,v1,Cardiometabolic,syn51489687,S100A11_P31949_OID20130_v1_Cardiometabolic.tar
S100A12,P80511,OID21374,v1,Oncology,syn51496125,S100A12_P80511_OID21374_v1_Oncology.tar
S100A13,Q99584,OID30529,v1,Inflammation_II,syn52355618,S100A13_Q99584_OID30529_v1_Inflammation_II.tar
S100A14,Q9HCY8,OID30987,v1,Neurology_II,syn52359469,S100A14_Q9HCY8_OID30987_v1_Neurology_II.tar
S100A16,Q96FQ6,OID20878,v1,Neurology,syn51476365,S100A16_Q96FQ6_OID20878_v1_Neurology.tar
S100A3,P33764,OID31352,v1,Oncology_II,syn52359476,S100A3_P33764_OID31352_v1_Oncology_II.tar
S100A4,P26447,OID21519,v1,Oncology,syn51482334,S100A4_P26447_OID21519_v1_Oncology.tar
S100G,P29377,OID31051,v1,Neurology_II,syn52333935,S100G_P29377_OID31051_v1_Neurology_II.tar
S100P,P25815,OID20103,v1,Cardiometabolic,syn51495910,S100P_P25815_OID20103_v1_Cardiometabolic.tar
SAA4,P35542,OID30726,v1,Inflammation_II,syn52355794,SAA4_P35542_OID30726_v1_Inflammation_II.tar
SAFB2,Q14151,OID31012,v1,Neurology_II,syn52355469,SAFB2_Q14151_OID31012_v1_Neurology_II.tar
SAG,P10523,OID30874,v1,Neurology_II,syn52358143,SAG_P10523_OID30874_v1_Neurology_II.tar
SAMD9L,Q8IVG5,OID20536,v1,Inflammation,syn51496081,SAMD9L_Q8IVG5_OID20536_v1_Inflammation.tar
SAP18,O00422,OID31323,v1,Oncology_II,syn52355595,SAP18_O00422_OID31323_v1_Oncology_II.tar
SARG,Q9BW04,OID30331,v1,Cardiometabolic_II,syn52331539,SARG_Q9BW04_OID30331_v1_Cardiometabolic_II.tar
SART1,O43290,OID30113,v1,Cardiometabolic_II,syn52359509,SART1_O43290_OID30113_v1_Cardiometabolic_II.tar
SAT1,P21673,OID30111,v1,Cardiometabolic_II,syn52359195,SAT1_P21673_OID30111_v1_Cardiometabolic_II.tar
SAT2,Q96F10,OID31306,v1,Oncology_II,syn52358236,SAT2_Q96F10_OID31306_v1_Oncology_II.tar
SATB1,Q01826,OID31038,v1,Neurology_II,syn52358121,SATB1_Q01826_OID31038_v1_Neurology_II.tar
SBSN,Q6UWP8,OID30398,v1,Cardiometabolic_II,syn52356280,SBSN_Q6UWP8_OID30398_v1_Cardiometabolic_II.tar
SCAMP3,O14828,OID21332,v1,Oncology,syn51489838,SCAMP3_O14828_OID21332_v1_Oncology.tar
SCARA5,Q6ZMJ2,OID21058,v1,Neurology,syn51483112,SCARA5_Q6ZMJ2_OID21058_v1_Neurology.tar
SCARB1,Q8WTV0,OID20805,v1,Neurology,syn51475920,SCARB1_Q8WTV0_OID20805_v1_Neurology.tar
SCARB2,Q14108,OID20943,v1,Neurology,syn51476246,SCARB2_Q14108_OID20943_v1_Neurology.tar
SCARF1,Q14162,OID20297,v1,Cardiometabolic,syn51475884,SCARF1_Q14162_OID20297_v1_Cardiometabolic.tar
SCARF2,Q96GP6,OID21048,v1,Neurology,syn51489586,SCARF2_Q96GP6_OID21048_v1_Neurology.tar
SCG2,P13521,OID21400,v1,Oncology,syn51489768,SCG2_P13521_OID21400_v1_Oncology.tar
SCG3,Q8WXD2,OID20728,v1,Inflammation,syn51482878,SCG3_Q8WXD2_OID20728_v1_Inflammation.tar
SCGB1A1,P11684,OID20688,v1,Inflammation,syn51495915,SCGB1A1_P11684_OID20688_v1_Inflammation.tar
SCGB2A2,Q13296,OID30104,v1,Cardiometabolic_II,syn52355530,SCGB2A2_Q13296_OID30104_v1_Cardiometabolic_II.tar
SCGB3A1,Q96QR1,OID30577,v1,Inflammation_II,syn52355868,SCGB3A1_Q96QR1_OID30577_v1_Inflammation_II.tar
SCGB3A2,Q96PL1,OID20723,v1,Inflammation,syn51489622,SCGB3A2_Q96PL1_OID20723_v1_Inflammation.tar
SCGN,O76038,OID20457,v1,Inflammation,syn51476205,SCGN_O76038_OID20457_v1_Inflammation.tar
SCIN,Q9Y6U3,OID30857,v1,Neurology_II,syn52356033,SCIN_Q9Y6U3_OID30857_v1_Neurology_II.tar
SCLY,Q96I15,OID21425,v1,Oncology,syn51475843,SCLY_Q96I15_OID21425_v1_Oncology.tar
SCN2A,Q99250,OID30833,v1,Neurology_II,syn52332808,SCN2A_Q99250_OID30833_v1_Neurology_II.tar
SCN2B,O60939,OID30948,v1,Neurology_II,syn52355603,SCN2B_O60939_OID30948_v1_Neurology_II.tar
SCN3A,Q9NY46,OID30903,v1,Neurology_II,syn52355706,SCN3A_Q9NY46_OID30903_v1_Neurology_II.tar
SCN3B,Q9NY72,OID30804,v1,Neurology_II,syn52356261,SCN3B_Q9NY72_OID30804_v1_Neurology_II.tar
SCN4B,Q8IWT1,OID30277,v1,Cardiometabolic_II,syn52356670,SCN4B_Q8IWT1_OID30277_v1_Cardiometabolic_II.tar
SCP2,P22307,OID21161,v1,Oncology,syn51496290,SCP2_P22307_OID21161_v1_Oncology.tar
SCPEP1,Q9HB40,OID30278,v1,Cardiometabolic_II,syn52358345,SCPEP1_Q9HB40_OID30278_v1_Cardiometabolic_II.tar
SCRG1,O75711,OID30333,v1,Cardiometabolic_II,syn52333143,SCRG1_O75711_OID30333_v1_Cardiometabolic_II.tar
SCRIB,Q14160,OID30225,v1,Cardiometabolic_II,syn52334582,SCRIB_Q14160_OID30225_v1_Cardiometabolic_II.tar
SCRIB,Q14160,OID30558,v1,Inflammation_II,syn52331836,SCRIB_Q14160_OID30558_v1_Inflammation_II.tar
SCRIB,Q14160,OID31046,v1,Neurology_II,syn52358006,SCRIB_Q14160_OID31046_v1_Neurology_II.tar
SCRIB,Q14160,OID31455,v1,Oncology_II,syn52356818,SCRIB_Q14160_OID31455_v1_Oncology_II.tar
SCRN1,Q12765,OID20542,v1,Inflammation,syn51482223,SCRN1_Q12765_OID20542_v1_Inflammation.tar
SCT,P09683,OID30951,v1,Neurology_II,syn52331767,SCT_P09683_OID30951_v1_Neurology_II.tar
SDC1,P18827,OID20169,v1,Cardiometabolic,syn51483083,SDC1_P18827_OID20169_v1_Cardiometabolic.tar
SDC4,P31431,OID20216,v1,Cardiometabolic,syn51475775,SDC4_P31431_OID20216_v1_Cardiometabolic.tar
SDCCAG8,Q86SQ7,OID31423,v1,Oncology_II,syn52334410,SDCCAG8_Q86SQ7_OID31423_v1_Oncology_II.tar
SDHB,P21912,OID31436,v1,Oncology_II,syn52355862,SDHB_P21912_OID31436_v1_Oncology_II.tar
SDK2,Q58EX2,OID30662,v1,Inflammation_II,syn52358391,SDK2_Q58EX2_OID30662_v1_Inflammation_II.tar
SEC31A,O94979,OID30269,v1,Cardiometabolic_II,syn52356246,SEC31A_O94979_OID30269_v1_Cardiometabolic_II.tar
SEL1L,Q9UBV2,OID30196,v1,Cardiometabolic_II,syn52355401,SEL1L_Q9UBV2_OID30196_v1_Cardiometabolic_II.tar
SELE,P16581,OID20290,v1,Cardiometabolic,syn51476738,SELE_P16581_OID20290_v1_Cardiometabolic.tar
SELENOP,P49908,OID30745,v1,Inflammation_II,syn52356440,SELENOP_P49908_OID30745_v1_Inflammation_II.tar
SELL,P14151,OID30752,v1,Inflammation_II,syn52355943,SELL_P14151_OID30752_v1_Inflammation_II.tar
SELP,P16109,OID20379,v1,Cardiometabolic,syn51483188,SELP_P16109_OID20379_v1_Cardiometabolic.tar
SELPLG,Q14242,OID20560,v1,Inflammation,syn51489813,SELPLG_Q14242_OID20560_v1_Inflammation.tar
SEMA3F,Q13275,OID20186,v1,Cardiometabolic,syn51476018,SEMA3F_Q13275_OID20186_v1_Cardiometabolic.tar
SEMA3G,Q9NS98,OID30599,v1,Inflammation_II,syn52355622,SEMA3G_Q9NS98_OID30599_v1_Inflammation_II.tar
SEMA4C,Q9C0C4,OID21329,v1,Oncology,syn51476278,SEMA4C_Q9C0C4_OID21329_v1_Oncology.tar
SEMA4D,Q92854,OID21020,v1,Neurology,syn51483421,SEMA4D_Q92854_OID21020_v1_Neurology.tar
SEMA6C,Q9H3T2,OID30531,v1,Inflammation_II,syn52334565,SEMA6C_Q9H3T2_OID30531_v1_Inflammation_II.tar
SEMA7A,O75326,OID20283,v1,Cardiometabolic,syn51475890,SEMA7A_O75326_OID20283_v1_Cardiometabolic.tar
SEPTIN3,Q9UH03,OID31025,v1,Neurology_II,syn52357704,SEPTIN3_Q9UH03_OID31025_v1_Neurology_II.tar
SEPTIN7,Q16181,OID31288,v1,Oncology_II,syn52357783,SEPTIN7_Q16181_OID31288_v1_Oncology_II.tar
SEPTIN8,Q92599,OID31079,v1,Neurology_II,syn52356525,SEPTIN8_Q92599_OID31079_v1_Neurology_II.tar
SEPTIN9,Q9UHD8,OID21279,v1,Oncology,syn51482434,SEPTIN9_Q9UHD8_OID21279_v1_Oncology.tar
SERPINA1,P01009,OID30750,v1,Inflammation_II,syn52355769,SERPINA1_P01009_OID30750_v1_Inflammation_II.tar
SERPINA11,Q86U17,OID20281,v1,Cardiometabolic,syn51483312,SERPINA11_Q86U17_OID20281_v1_Cardiometabolic.tar
SERPINA12,Q8IW75,OID20219,v1,Cardiometabolic,syn51483091,SERPINA12_Q8IW75_OID20219_v1_Cardiometabolic.tar
SERPINA3,P01011,OID30786,v1,Inflammation_II,syn52358397,SERPINA3_P01011_OID30786_v1_Inflammation_II.tar
SERPINA4,P29622,OID30774,v1,Inflammation_II,syn52356122,SERPINA4_P29622_OID30774_v1_Inflammation_II.tar
SERPINA5,P05154,OID30763,v1,Inflammation_II,syn52356843,SERPINA5_P05154_OID30763_v1_Inflammation_II.tar
SERPINA6,P08185,OID30743,v1,Inflammation_II,syn52332457,SERPINA6_P08185_OID30743_v1_Inflammation_II.tar
SERPINA7,P05543,OID30724,v1,Inflammation_II,syn52358234,SERPINA7_P05543_OID30724_v1_Inflammation_II.tar
SERPINA9,Q86WD7,OID21284,v1,Oncology,syn51482384,SERPINA9_Q86WD7_OID21284_v1_Oncology.tar
SERPINB1,P30740,OID21088,v1,Neurology,syn51476141,SERPINB1_P30740_OID21088_v1_Neurology.tar
SERPINB5,P36952,OID20064,v1,Cardiometabolic,syn51489814,SERPINB5_P36952_OID20064_v1_Cardiometabolic.tar
SERPINB6,P35237,OID21023,v1,Neurology,syn51476064,SERPINB6_P35237_OID21023_v1_Neurology.tar
SERPINB8,P50452,OID20630,v1,Inflammation,syn51476684,SERPINB8_P50452_OID20630_v1_Inflammation.tar
SERPINB9,P50453,OID20932,v1,Neurology,syn51489794,SERPINB9_P50453_OID20932_v1_Neurology.tar
SERPINC1,P01008,OID30789,v1,Inflammation_II,syn52355535,SERPINC1_P01008_OID30789_v1_Inflammation_II.tar
SERPIND1,P05546,OID30767,v1,Inflammation_II,syn52355596,SERPIND1_P05546_OID30767_v1_Inflammation_II.tar
SERPINE1,P05121,OID20342,v1,Cardiometabolic,syn51476467,SERPINE1_P05121_OID20342_v1_Cardiometabolic.tar
SERPINE2,P07093,OID30359,v1,Cardiometabolic_II,syn52331458,SERPINE2_P07093_OID30359_v1_Cardiometabolic_II.tar
SERPINF1,P36955,OID30757,v1,Inflammation_II,syn52356554,SERPINF1_P36955_OID30757_v1_Inflammation_II.tar
SERPINF2,P08697,OID30779,v1,Inflammation_II,syn52355456,SERPINF2_P08697_OID30779_v1_Inflammation_II.tar
SERPING1,P05155,OID30777,v1,Inflammation_II,syn52355856,SERPING1_P05155_OID30777_v1_Inflammation_II.tar
SERPINH1,P50454,OID31322,v1,Oncology_II,syn52359494,SERPINH1_P50454_OID31322_v1_Oncology_II.tar
SERPINI1,Q99574,OID30604,v1,Inflammation_II,syn52356773,SERPINI1_Q99574_OID30604_v1_Inflammation_II.tar
SERPINI2,O75830,OID31504,v1,Oncology_II,syn52355985,SERPINI2_O75830_OID31504_v1_Oncology_II.tar
SESTD1,Q86VW0,OID20790,v1,Neurology,syn51476249,SESTD1_Q86VW0_OID20790_v1_Neurology.tar
SETMAR,Q53H47,OID20948,v1,Neurology,syn51483778,SETMAR_Q53H47_OID20948_v1_Neurology.tar
SEZ6,Q53EL9,OID30968,v1,Neurology_II,syn52358374,SEZ6_Q53EL9_OID30968_v1_Neurology_II.tar
SEZ6L,Q9BYH1,OID21488,v1,Oncology,syn51476477,SEZ6L_Q9BYH1_OID21488_v1_Oncology.tar
SEZ6L2,Q6UXD5,OID21289,v1,Oncology,syn51496198,SEZ6L2_Q6UXD5_OID21289_v1_Oncology.tar
SF3B4,Q15427,OID21278,v1,Oncology,syn51476702,SF3B4_Q15427_OID21278_v1_Oncology.tar
SFRP1,Q8N474,OID20984,v1,Neurology,syn51495959,SFRP1_Q8N474_OID20984_v1_Neurology.tar
SFRP4,Q6FHJ7,OID30648,v1,Inflammation_II,syn52355399,SFRP4_Q6FHJ7_OID30648_v1_Inflammation_II.tar
SFTPA1,Q8IWL2,OID21165,v1,Oncology,syn51483688,SFTPA1_Q8IWL2_OID21165_v1_Oncology.tar
SFTPA2,Q8IWL1,OID21218,v1,Oncology,syn51483138,SFTPA2_Q8IWL1_OID21218_v1_Oncology.tar
SFTPD,P35247,OID20214,v1,Cardiometabolic,syn51476674,SFTPD_P35247_OID20214_v1_Cardiometabolic.tar
SGSH,P51688,OID30341,v1,Cardiometabolic_II,syn52355785,SGSH_P51688_OID30341_v1_Cardiometabolic_II.tar
SH2B3,Q9UQQ2,OID21222,v1,Oncology,syn51483438,SH2B3_Q9UQQ2_OID21222_v1_Oncology.tar
SH2D1A,O60880,OID20514,v1,Inflammation,syn51475813,SH2D1A_O60880_OID20514_v1_Inflammation.tar
SH3BGRL2,Q9UJC5,OID30863,v1,Neurology_II,syn52331731,SH3BGRL2_Q9UJC5_OID30863_v1_Neurology_II.tar
SH3BP1,Q9Y3L3,OID31439,v1,Oncology_II,syn52355775,SH3BP1_Q9Y3L3_OID31439_v1_Oncology_II.tar
SH3GL3,Q99963,OID31334,v1,Oncology_II,syn52358412,SH3GL3_Q99963_OID31334_v1_Oncology_II.tar
SH3GLB2,Q9NR46,OID31145,v1,Neurology_II,syn52332450,SH3GLB2_Q9NR46_OID31145_v1_Neurology_II.tar
SHBG,P04278,OID30685,v1,Inflammation_II,syn52356631,SHBG_P04278_OID30685_v1_Inflammation_II.tar
SHC1,P29353,OID31222,v1,Oncology_II,syn52332319,SHC1_P29353_OID31222_v1_Oncology_II.tar
SHD,Q96IW2,OID30098,v1,Cardiometabolic_II,syn52357046,SHD_Q96IW2_OID30098_v1_Cardiometabolic_II.tar
SHH,Q15465,OID30516,v1,Inflammation_II,syn52332695,SHH_Q15465_OID30516_v1_Inflammation_II.tar
SHISA5,Q8N114,OID30387,v1,Cardiometabolic_II,syn52358383,SHISA5_Q8N114_OID30387_v1_Cardiometabolic_II.tar
SHMT1,P34896,OID20714,v1,Inflammation,syn51496297,SHMT1_P34896_OID20714_v1_Inflammation.tar
SHPK,Q9UHJ6,OID31292,v1,Oncology_II,syn52356235,SHPK_Q9UHJ6_OID31292_v1_Oncology_II.tar
SIAE,Q9HAT2,OID21503,v1,Oncology,syn51476397,SIAE_Q9HAT2_OID21503_v1_Oncology.tar
SIGLEC1,Q9BZZ2,OID20690,v1,Inflammation,syn51496217,SIGLEC1_Q9BZZ2_OID20690_v1_Inflammation.tar
SIGLEC10,Q96LC7,OID20537,v1,Inflammation,syn51483561,SIGLEC10_Q96LC7_OID20537_v1_Inflammation.tar
SIGLEC15,Q6ZMC9,OID20812,v1,Neurology,syn51476183,SIGLEC15_Q6ZMC9_OID20812_v1_Neurology.tar
SIGLEC5,O15389,OID21082,v1,Neurology,syn51475941,SIGLEC5_O15389_OID21082_v1_Neurology.tar
SIGLEC6,O43699,OID21394,v1,Oncology,syn51489807,SIGLEC6_O43699_OID21394_v1_Oncology.tar
SIGLEC7,Q9Y286,OID20190,v1,Cardiometabolic,syn51475930,SIGLEC7_Q9Y286_OID20190_v1_Cardiometabolic.tar
SIGLEC8,Q9NYZ4,OID30261,v1,Cardiometabolic_II,syn52332668,SIGLEC8_Q9NYZ4_OID30261_v1_Cardiometabolic_II.tar
SIGLEC9,Q9Y336,OID21390,v1,Oncology,syn51489646,SIGLEC9_Q9Y336_OID21390_v1_Oncology.tar
SIL1,Q9H173,OID30207,v1,Cardiometabolic_II,syn52357832,SIL1_Q9H173_OID30207_v1_Cardiometabolic_II.tar
SIRPA,P78324,OID20304,v1,Cardiometabolic,syn51483115,SIRPA_P78324_OID20304_v1_Cardiometabolic.tar
SIRPB1,O00241,OID20739,v1,Inflammation,syn51482924,SIRPB1_O00241_OID20739_v1_Inflammation.tar
SIRT1,Q96EB6,OID30439,v1,Inflammation_II,syn52331604,SIRT1_Q96EB6_OID30439_v1_Inflammation_II.tar
SIRT2,Q8IXJ6,OID21375,v1,Oncology,syn51489725,SIRT2_Q8IXJ6_OID21375_v1_Oncology.tar
SIRT5,Q9NXA8,OID20820,v1,Neurology,syn51484291,SIRT5_Q9NXA8_OID20820_v1_Neurology.tar
SIT1,Q9Y3P8,OID20462,v1,Inflammation,syn51495913,SIT1_Q9Y3P8_OID20462_v1_Inflammation.tar
SKAP1,Q86WV1,OID20906,v1,Neurology,syn51475840,SKAP1_Q86WV1_OID20906_v1_Neurology.tar
SKAP2,O75563,OID20761,v1,Inflammation,syn51476238,SKAP2_O75563_OID20761_v1_Inflammation.tar
SKIV2L,Q15477,OID30056,v1,Cardiometabolic_II,syn52358328,SKIV2L_Q15477_OID30056_v1_Cardiometabolic_II.tar
SLA2,Q9H6Q3,OID31017,v1,Neurology_II,syn52356281,SLA2_Q9H6Q3_OID31017_v1_Neurology_II.tar
SLAMF1,Q13291,OID20496,v1,Inflammation,syn51482739,SLAMF1_Q13291_OID20496_v1_Inflammation.tar
SLAMF6,Q96DU3,OID21254,v1,Oncology,syn51475793,SLAMF6_Q96DU3_OID21254_v1_Oncology.tar
SLAMF7,Q9NQ25,OID20602,v1,Inflammation,syn51484293,SLAMF7_Q9NQ25_OID20602_v1_Inflammation.tar
SLAMF8,Q9P0V8,OID21214,v1,Oncology,syn51489757,SLAMF8_Q9P0V8_OID21214_v1_Oncology.tar
SLC12A2,P55011,OID30077,v1,Cardiometabolic_II,syn52357095,SLC12A2_P55011_OID30077_v1_Cardiometabolic_II.tar
SLC13A1,Q9BZW2,OID31388,v1,Oncology_II,syn52355691,SLC13A1_Q9BZW2_OID31388_v1_Oncology_II.tar
SLC16A1,P53985,OID20799,v1,Neurology,syn51483533,SLC16A1_P53985_OID20799_v1_Neurology.tar
SLC1A4,P43007,OID30926,v1,Neurology_II,syn52356644,SLC1A4_P43007_OID30926_v1_Neurology_II.tar
SLC27A4,Q6P1M0,OID20814,v1,Neurology,syn51476568,SLC27A4_Q6P1M0_OID20814_v1_Neurology.tar
SLC28A1,O00337,OID31220,v1,Oncology_II,syn52356076,SLC28A1_O00337_OID31220_v1_Oncology_II.tar
SLC34A3,Q8N130,OID31203,v1,Oncology_II,syn52331969,SLC34A3_Q8N130_OID31203_v1_Oncology_II.tar
SLC39A14,Q15043,OID20852,v1,Neurology,syn51496308,SLC39A14_Q15043_OID20852_v1_Neurology.tar
SLC39A5,Q6ZMH5,OID20539,v1,Inflammation,syn51476427,SLC39A5_Q6ZMH5_OID20539_v1_Inflammation.tar
SLC44A4,Q53GD3,OID30897,v1,Neurology_II,syn52331854,SLC44A4_Q53GD3_OID30897_v1_Neurology_II.tar
SLC4A1,P02730,OID30369,v1,Cardiometabolic_II,syn52334162,SLC4A1_P02730_OID30369_v1_Cardiometabolic_II.tar
SLC51B,Q86UW2,OID30107,v1,Cardiometabolic_II,syn52355417,SLC51B_Q86UW2_OID30107_v1_Cardiometabolic_II.tar
SLC9A3R1,O14745,OID30630,v1,Inflammation_II,syn52333802,SLC9A3R1_O14745_OID30630_v1_Inflammation_II.tar
SLC9A3R2,Q15599,OID31445,v1,Oncology_II,syn52357232,SLC9A3R2_Q15599_OID31445_v1_Oncology_II.tar
SLIRP,Q9GZT3,OID31174,v1,Oncology_II,syn52334208,SLIRP_Q9GZT3_OID31174_v1_Oncology_II.tar
SLIT2,O94813,OID20862,v1,Neurology,syn51476682,SLIT2_O94813_OID20862_v1_Neurology.tar
SLITRK1,Q96PX8,OID30510,v1,Inflammation_II,syn52356523,SLITRK1_Q96PX8_OID30510_v1_Inflammation_II.tar
SLITRK2,Q9H156,OID21409,v1,Oncology,syn51476046,SLITRK2_Q9H156_OID21409_v1_Oncology.tar
SLITRK6,Q9H5Y7,OID20094,v1,Cardiometabolic,syn51495926,SLITRK6_Q9H5Y7_OID20094_v1_Cardiometabolic.tar
SLK,Q9H2G2,OID31282,v1,Oncology_II,syn52356591,SLK_Q9H2G2_OID31282_v1_Oncology_II.tar
SLMAP,Q14BN4,OID31441,v1,Oncology_II,syn52355431,SLMAP_Q14BN4_OID31441_v1_Oncology_II.tar
SLURP1,P55000,OID30404,v1,Cardiometabolic_II,syn52355450,SLURP1_P55000_OID30404_v1_Cardiometabolic_II.tar
SMAD1,Q15797,OID21180,v1,Oncology,syn51475999,SMAD1_Q15797_OID21180_v1_Oncology.tar
SMAD2,Q15796,OID31353,v1,Oncology_II,syn52357031,SMAD2_Q15796_OID31353_v1_Oncology_II.tar
SMAD3,P84022,OID31418,v1,Oncology_II,syn52359466,SMAD3_P84022_OID31418_v1_Oncology_II.tar
SMAD5,Q99717,OID21353,v1,Oncology,syn51475848,SMAD5_Q99717_OID21353_v1_Oncology.tar
SMARCA2,P51531,OID20796,v1,Neurology,syn51496210,SMARCA2_P51531_OID20796_v1_Neurology.tar
SMC3,Q9UQE7,OID31195,v1,Oncology_II,syn52332478,SMC3_Q9UQE7_OID31195_v1_Oncology_II.tar
SMNDC1,O75940,OID31471,v1,Oncology_II,syn52355409,SMNDC1_O75940_OID31471_v1_Oncology_II.tar
SMOC1,Q9H4F8,OID21461,v1,Oncology,syn51475830,SMOC1_Q9H4F8_OID21461_v1_Oncology.tar
SMOC2,Q9H3U7,OID20730,v1,Inflammation,syn51482294,SMOC2_Q9H3U7_OID20730_v1_Inflammation.tar
